sample	producer	occurrence
MH0169	Eubacterium_hallii_L2_7	1
MH0169	Faecalibacterium_prausnitzii_SL3_3	1
MH0169	Roseburia_intestinalis_L1_82	1
MH0169	Eubacterium_cylindroides_T2_87	1
MH0169	Faecalibacterium_prausnitzii_L2_6	1
MH0169	Bifidobacterium_adolescentis_ATCC_15703	1
MH0169	Ruminococcus_obeum_A2_162	1
MH0169	Ruminococcus_torques_L2_14	1
MH0169	Blautia_obeum_ATCC_29174	1
MH0169	Clostridium_bolteae_ATCC_BAA_613	1
MH0362	Acidaminococcus_fermentans_DSM_20731	1
MH0362	Faecalibacterium_prausnitzii_M21_2	1
MH0362	Faecalibacterium_prausnitzii_SL3_3	1
MH0362	Clostridium_sporogenes_ATCC_15579	1
MH0362	Clostridium_difficile_CD196	1
MH0362	Eubacterium_cellulosolvens_6	1
MH0362	Eubacterium_hallii_DSM_3353	1
MH0362	Anaerostipes_hadrus_DSM_3319	1
MH0362	Flavonifractor_plautii_ATCC_29863	1
MH0362	Faecalibacterium_prausnitzii_A2_165	1
MH0362	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0362	Eubacterium_hallii_L2_7	1
MH0362	Eubacterium_cylindroides_T2_87	1
MH0362	Clostridium_difficile_R20291	1
MH0362	Roseburia_intestinalis_L1_82	1
MH0362	Peptostreptococcus_anaerobius_DSM_2949	1
MH0362	Clostridium_difficile_NAP07	1
MH0362	Roseburia_hominis_A2_183	1
MH0362	Clostridium_difficile_NAP08	1
MH0362	Butyrivibrio_fibrisolvens_16_4	1
MH0362	Faecalibacterium_prausnitzii_L2_6	1
MH0362	Coprococcus_catus_GD_7	1
MH0362	Ruminococcus_torques_L2_14	1
MH0362	Clostridium_bolteae_ATCC_BAA_613	1
MH0362	Bifidobacterium_adolescentis_ATCC_15703	1
MH0362	Blautia_obeum_ATCC_29174	1
MH0362	Ruminococcus_obeum_A2_162	1
MH0442	Acidaminococcus_intestini_RyC_MR95	1
MH0442	Acidaminococcus_fermentans_DSM_20731	1
MH0442	Finegoldia_magna_ATCC_29328	1
MH0442	Faecalibacterium_prausnitzii_M21_2	1
MH0442	Faecalibacterium_prausnitzii_SL3_3	1
MH0442	Eubacterium_limosum_KIST612	1
MH0442	Clostridium_sporogenes_ATCC_15579	1
MH0442	Filifactor_alocis_ATCC_35896	1
MH0442	Clostridium_difficile_CD196	1
MH0442	Eubacterium_cellulosolvens_6	1
MH0442	Eubacterium_hallii_DSM_3353	1
MH0442	Anaerostipes_hadrus_DSM_3319	1
MH0442	Porphyromonas_asaccharolytica_DSM_20707	1
MH0442	Flavonifractor_plautii_ATCC_29863	1
MH0442	Eubacterium_sulci_ATCC_35585	1
MH0442	Faecalibacterium_prausnitzii_A2_165	1
MH0442	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0442	Eubacterium_hallii_L2_7	1
MH0442	Eubacterium_cylindroides_T2_87	1
MH0442	Megasphaera_elsdenii_DSM_20460	1
MH0442	Clostridium_difficile_R20291	1
MH0442	Roseburia_intestinalis_L1_82	1
MH0442	Peptostreptococcus_anaerobius_DSM_2949	1
MH0442	Porphyromonas_gingivalis_W83	1
MH0442	Clostridium_difficile_NAP07	1
MH0442	Roseburia_hominis_A2_183	1
MH0442	Clostridium_difficile_NAP08	1
MH0442	Butyrivibrio_fibrisolvens_16_4	1
MH0442	Tannerella_forsythia_ATCC_43037	1
MH0442	Faecalibacterium_prausnitzii_L2_6	1
MH0442	Coprococcus_catus_GD_7	1
MH0442	Blautia_obeum_ATCC_29174	1
MH0442	Bifidobacterium_adolescentis_ATCC_15703	1
MH0442	Ruminococcus_obeum_A2_162	1
MH0442	Ruminococcus_torques_L2_14	1
MH0442	Clostridium_bolteae_ATCC_BAA_613	1
NG5636458	Acidaminococcus_intestini_RyC_MR95	1
NG5636458	Acidaminococcus_fermentans_DSM_20731	1
NG5636458	Finegoldia_magna_ATCC_29328	1
NG5636458	Faecalibacterium_prausnitzii_M21_2	1
NG5636458	Faecalibacterium_prausnitzii_SL3_3	1
NG5636458	Eubacterium_limosum_KIST612	1
NG5636458	Clostridium_sporogenes_ATCC_15579	1
NG5636458	Filifactor_alocis_ATCC_35896	1
NG5636458	Clostridium_difficile_CD196	1
NG5636458	Eubacterium_cellulosolvens_6	1
NG5636458	Eubacterium_hallii_DSM_3353	1
NG5636458	Anaerostipes_hadrus_DSM_3319	1
NG5636458	Porphyromonas_asaccharolytica_DSM_20707	1
NG5636458	Flavonifractor_plautii_ATCC_29863	1
NG5636458	Eubacterium_sulci_ATCC_35585	1
NG5636458	Faecalibacterium_prausnitzii_A2_165	1
NG5636458	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG5636458	Brachyspira_pilosicoli_B2904	1
NG5636458	Eubacterium_hallii_L2_7	1
NG5636458	Eubacterium_cylindroides_T2_87	1
NG5636458	Megasphaera_elsdenii_DSM_20460	1
NG5636458	Clostridium_difficile_R20291	1
NG5636458	Roseburia_intestinalis_L1_82	1
NG5636458	Peptostreptococcus_anaerobius_DSM_2949	1
NG5636458	Anaerococcus_prevotii_DSM_20548	1
NG5636458	Porphyromonas_gingivalis_W83	1
NG5636458	Clostridium_difficile_NAP07	1
NG5636458	Roseburia_hominis_A2_183	1
NG5636458	Clostridium_difficile_NAP08	1
NG5636458	Butyrivibrio_fibrisolvens_16_4	1
NG5636458	Faecalibacterium_prausnitzii_L2_6	1
NG5636458	Coprococcus_catus_GD_7	1
NG5636458	Clostridium_bolteae_ATCC_BAA_613	1
NG5636458	Streptococcus_anginosus_1_2_62CV	1
NG5636458	Ruminococcus_obeum_A2_162	1
NG5636458	Ruminococcus_torques_L2_14	1
NG5636458	Streptococcus_constellatus_subsp_constellatus_SK53	1
NG5636458	Blautia_obeum_ATCC_29174	1
NG5636458	Streptococcus_cristatus_ATCC_51100	1
NG5636458	Streptococcus_constellatus_subsp_pharyngis_SK1060	1
NG5636458	Bifidobacterium_adolescentis_ATCC_15703	1
MH0410	Roseburia_hominis_A2_183	1
MH0410	Eubacterium_hallii_DSM_3353	1
MH0410	Coprococcus_catus_GD_7	1
MH0410	Clostridium_difficile_R20291	1
MH0410	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0410	Clostridium_difficile_NAP07	1
MH0410	Flavonifractor_plautii_ATCC_29863	1
MH0410	Anaerostipes_hadrus_DSM_3319	1
MH0410	Clostridium_difficile_NAP08	1
MH0410	Butyrivibrio_fibrisolvens_16_4	1
MH0410	Faecalibacterium_prausnitzii_M21_2	1
MH0410	Clostridium_sporogenes_ATCC_15579	1
MH0410	Faecalibacterium_prausnitzii_A2_165	1
MH0410	Clostridium_difficile_CD196	1
MH0410	Eubacterium_hallii_L2_7	1
MH0410	Faecalibacterium_prausnitzii_SL3_3	1
MH0410	Roseburia_intestinalis_L1_82	1
MH0410	Eubacterium_cylindroides_T2_87	1
MH0410	Eubacterium_cellulosolvens_6	1
MH0410	Eubacterium_sulci_ATCC_35585	1
MH0410	Faecalibacterium_prausnitzii_L2_6	1
MH0410	Ruminococcus_obeum_A2_162	1
MH0410	Ruminococcus_torques_L2_14	1
MH0410	Blautia_obeum_ATCC_29174	1
MH0410	Bifidobacterium_adolescentis_ATCC_15703	1
MH0410	Clostridium_bolteae_ATCC_BAA_613	1
MH0429	Roseburia_hominis_A2_183	1
MH0429	Eubacterium_hallii_DSM_3353	1
MH0429	Coprococcus_catus_GD_7	1
MH0429	Clostridium_difficile_R20291	1
MH0429	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0429	Clostridium_difficile_NAP07	1
MH0429	Flavonifractor_plautii_ATCC_29863	1
MH0429	Anaerostipes_hadrus_DSM_3319	1
MH0429	Clostridium_difficile_NAP08	1
MH0429	Faecalibacterium_prausnitzii_M21_2	1
MH0429	Acidaminococcus_intestini_RyC_MR95	1
MH0429	Clostridium_sporogenes_ATCC_15579	1
MH0429	Faecalibacterium_prausnitzii_A2_165	1
MH0429	Clostridium_difficile_CD196	1
MH0429	Acidaminococcus_fermentans_DSM_20731	1
MH0429	Megasphaera_elsdenii_DSM_20460	1
MH0429	Porphyromonas_gingivalis_W83	1
MH0429	Eubacterium_hallii_L2_7	1
MH0429	Faecalibacterium_prausnitzii_SL3_3	1
MH0429	Roseburia_intestinalis_L1_82	1
MH0429	Eubacterium_cylindroides_T2_87	1
MH0429	Eubacterium_cellulosolvens_6	1
MH0429	Eubacterium_sulci_ATCC_35585	1
MH0429	Peptostreptococcus_anaerobius_DSM_2949	1
MH0429	Faecalibacterium_prausnitzii_L2_6	1
MH0429	Blautia_obeum_ATCC_29174	1
MH0429	Ruminococcus_torques_L2_14	1
MH0429	Bifidobacterium_adolescentis_ATCC_15703	1
MH0429	Ruminococcus_obeum_A2_162	1
MH0429	Clostridium_bolteae_ATCC_BAA_613	1
MH0234	Acidaminococcus_fermentans_DSM_20731	1
MH0234	Shigella_dysenteriae_Sd197	1
MH0234	Faecalibacterium_prausnitzii_M21_2	1
MH0234	Faecalibacterium_prausnitzii_SL3_3	1
MH0234	Clostridium_sporogenes_ATCC_15579	1
MH0234	Eubacterium_cellulosolvens_6	1
MH0234	Eubacterium_hallii_DSM_3353	1
MH0234	Anaerostipes_hadrus_DSM_3319	1
MH0234	Flavonifractor_plautii_ATCC_29863	1
MH0234	Faecalibacterium_prausnitzii_A2_165	1
MH0234	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0234	Escherichia_coli_O157_H7_str_Sakai	1
MH0234	Eubacterium_hallii_L2_7	1
MH0234	Eubacterium_cylindroides_T2_87	1
MH0234	Escherichia_coli_UTI89_UPEC	1
MH0234	Roseburia_intestinalis_L1_82	1
MH0234	Roseburia_hominis_A2_183	1
MH0234	Butyrivibrio_fibrisolvens_16_4	1
MH0234	Escherichia_fergusonii_ATCC_35469	1
MH0234	Faecalibacterium_prausnitzii_L2_6	1
MH0234	Coprococcus_catus_GD_7	1
MH0234	Bifidobacterium_adolescentis_ATCC_15703	1
MH0234	Escherichia_coli_str_K_12_substr_MG1655	1
MH0234	Blautia_obeum_ATCC_29174	1
MH0234	Streptococcus_anginosus_1_2_62CV	1
MH0234	Clostridium_bolteae_ATCC_BAA_613	1
MH0234	Ruminococcus_obeum_A2_162	1
MH0234	Ruminococcus_torques_L2_14	1
MH0266	Escherichia_coli_O157_H7_str_Sakai	1
MH0266	Roseburia_hominis_A2_183	1
MH0266	Eubacterium_hallii_DSM_3353	1
MH0266	Coprococcus_catus_GD_7	1
MH0266	Shigella_dysenteriae_Sd197	1
MH0266	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0266	Shigella_sonnei_Ss046	1
MH0266	Escherichia_coli_UTI89_UPEC	1
MH0266	Flavonifractor_plautii_ATCC_29863	1
MH0266	Anaerostipes_hadrus_DSM_3319	1
MH0266	Faecalibacterium_prausnitzii_M21_2	1
MH0266	Clostridium_sporogenes_ATCC_15579	1
MH0266	Faecalibacterium_prausnitzii_A2_165	1
MH0266	Escherichia_fergusonii_ATCC_35469	1
MH0266	Eubacterium_hallii_L2_7	1
MH0266	Faecalibacterium_prausnitzii_SL3_3	1
MH0266	Roseburia_intestinalis_L1_82	1
MH0266	Escherichia_albertii_TW07627	1
MH0266	Eubacterium_cylindroides_T2_87	1
MH0266	Escherichia_albertii_KF1	1
MH0266	Eubacterium_cellulosolvens_6	1
MH0266	Eubacterium_sulci_ATCC_35585	1
MH0266	Faecalibacterium_prausnitzii_L2_6	1
MH0266	Clostridium_bolteae_ATCC_BAA_613	1
MH0266	Bifidobacterium_adolescentis_ATCC_15703	1
MH0266	Ruminococcus_obeum_A2_162	1
MH0266	Blautia_obeum_ATCC_29174	1
MH0266	Ruminococcus_torques_L2_14	1
MH0266	Escherichia_coli_str_K_12_substr_MG1655	1
MH0444	Escherichia_coli_O157_H7_str_Sakai	1
MH0444	Roseburia_hominis_A2_183	1
MH0444	Eubacterium_hallii_DSM_3353	1
MH0444	Coprococcus_catus_GD_7	1
MH0444	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0444	Shigella_sonnei_Ss046	1
MH0444	Escherichia_coli_UTI89_UPEC	1
MH0444	Flavonifractor_plautii_ATCC_29863	1
MH0444	Anaerostipes_hadrus_DSM_3319	1
MH0444	Faecalibacterium_prausnitzii_M21_2	1
MH0444	Clostridium_sporogenes_ATCC_15579	1
MH0444	Faecalibacterium_prausnitzii_A2_165	1
MH0444	Eubacterium_hallii_L2_7	1
MH0444	Faecalibacterium_prausnitzii_SL3_3	1
MH0444	Roseburia_intestinalis_L1_82	1
MH0444	Eubacterium_cylindroides_T2_87	1
MH0444	Faecalibacterium_prausnitzii_L2_6	1
MH0444	Clostridium_bolteae_ATCC_BAA_613	1
MH0444	Ruminococcus_torques_L2_14	1
MH0444	Escherichia_coli_str_K_12_substr_MG1655	1
MH0444	Blautia_obeum_ATCC_29174	1
MH0444	Ruminococcus_obeum_A2_162	1
MH0444	Bifidobacterium_adolescentis_ATCC_15703	1
MH0101	Roseburia_hominis_A2_183	1
MH0101	Eubacterium_hallii_DSM_3353	1
MH0101	Coprococcus_catus_GD_7	1
MH0101	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0101	Flavonifractor_plautii_ATCC_29863	1
MH0101	Anaerostipes_hadrus_DSM_3319	1
MH0101	Faecalibacterium_prausnitzii_M21_2	1
MH0101	Clostridium_sporogenes_ATCC_15579	1
MH0101	Faecalibacterium_prausnitzii_A2_165	1
MH0101	Eubacterium_hallii_L2_7	1
MH0101	Faecalibacterium_prausnitzii_SL3_3	1
MH0101	Roseburia_intestinalis_L1_82	1
MH0101	Eubacterium_cylindroides_T2_87	1
MH0101	Faecalibacterium_prausnitzii_L2_6	1
MH0101	Clostridium_bolteae_ATCC_BAA_613	1
MH0101	Ruminococcus_torques_L2_14	1
MH0101	Blautia_obeum_ATCC_29174	1
MH0101	Ruminococcus_obeum_A2_162	1
MH0253	Fusobacterium_gonidiaformans_3_1_5R	1
MH0253	Acidaminococcus_intestini_RyC_MR95	1
MH0253	Acidaminococcus_fermentans_DSM_20731	1
MH0253	Faecalibacterium_prausnitzii_M21_2	1
MH0253	Faecalibacterium_prausnitzii_SL3_3	1
MH0253	Eubacterium_limosum_KIST612	1
MH0253	Clostridium_sporogenes_ATCC_15579	1
MH0253	Clostridium_difficile_CD196	1
MH0253	Eubacterium_cellulosolvens_6	1
MH0253	Eubacterium_hallii_DSM_3353	1
MH0253	Anaerostipes_hadrus_DSM_3319	1
MH0253	Porphyromonas_asaccharolytica_DSM_20707	1
MH0253	Flavonifractor_plautii_ATCC_29863	1
MH0253	Eubacterium_sulci_ATCC_35585	1
MH0253	Faecalibacterium_prausnitzii_A2_165	1
MH0253	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0253	Eubacterium_hallii_L2_7	1
MH0253	Eubacterium_cylindroides_T2_87	1
MH0253	Fusobacterium_gonidiaformans_ATCC_25563	1
MH0253	Megasphaera_elsdenii_DSM_20460	1
MH0253	Clostridium_difficile_R20291	1
MH0253	Roseburia_intestinalis_L1_82	1
MH0253	Peptostreptococcus_anaerobius_DSM_2949	1
MH0253	Porphyromonas_gingivalis_W83	1
MH0253	Clostridium_difficile_NAP07	1
MH0253	Roseburia_hominis_A2_183	1
MH0253	Clostridium_difficile_NAP08	1
MH0253	Butyrivibrio_fibrisolvens_16_4	1
MH0253	Tannerella_forsythia_ATCC_43037	1
MH0253	Faecalibacterium_prausnitzii_L2_6	1
MH0253	Coprococcus_catus_GD_7	1
MH0253	Ruminococcus_obeum_A2_162	1
MH0253	Bifidobacterium_adolescentis_ATCC_15703	1
MH0253	Ruminococcus_torques_L2_14	1
MH0253	Blautia_obeum_ATCC_29174	1
MH0253	Clostridium_bolteae_ATCC_BAA_613	1
MH0155	Faecalibacterium_prausnitzii_M21_2	1
MH0155	Faecalibacterium_prausnitzii_SL3_3	1
MH0155	Clostridium_sporogenes_ATCC_15579	1
MH0155	Eubacterium_hallii_DSM_3353	1
MH0155	Anaerostipes_hadrus_DSM_3319	1
MH0155	Flavonifractor_plautii_ATCC_29863	1
MH0155	Faecalibacterium_prausnitzii_A2_165	1
MH0155	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0155	Eubacterium_hallii_L2_7	1
MH0155	Eubacterium_cylindroides_T2_87	1
MH0155	Roseburia_intestinalis_L1_82	1
MH0155	Roseburia_hominis_A2_183	1
MH0155	Faecalibacterium_prausnitzii_L2_6	1
MH0155	Coprococcus_catus_GD_7	1
MH0155	Clostridium_bolteae_ATCC_BAA_613	1
MH0155	Bifidobacterium_adolescentis_ATCC_15703	1
MH0155	Ruminococcus_torques_L2_14	1
MH0155	Blautia_obeum_ATCC_29174	1
MH0155	Ruminococcus_obeum_A2_162	1
MH0408	Acidaminococcus_intestini_RyC_MR95	1
MH0408	Acidaminococcus_fermentans_DSM_20731	1
MH0408	Finegoldia_magna_ATCC_29328	1
MH0408	Faecalibacterium_prausnitzii_M21_2	1
MH0408	Faecalibacterium_prausnitzii_SL3_3	1
MH0408	Eubacterium_limosum_KIST612	1
MH0408	Clostridium_sporogenes_ATCC_15579	1
MH0408	Filifactor_alocis_ATCC_35896	1
MH0408	Clostridium_difficile_CD196	1
MH0408	Eubacterium_cellulosolvens_6	1
MH0408	Eubacterium_hallii_DSM_3353	1
MH0408	Clostridium_sordellii_ATCC_9714	1
MH0408	Anaerostipes_hadrus_DSM_3319	1
MH0408	Porphyromonas_asaccharolytica_DSM_20707	1
MH0408	Flavonifractor_plautii_ATCC_29863	1
MH0408	Eubacterium_sulci_ATCC_35585	1
MH0408	Faecalibacterium_prausnitzii_A2_165	1
MH0408	Clostridium_butyricum_DSM_10702	1
MH0408	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0408	Eubacterium_hallii_L2_7	1
MH0408	Eubacterium_cylindroides_T2_87	1
MH0408	Megasphaera_elsdenii_DSM_20460	1
MH0408	Clostridium_difficile_R20291	1
MH0408	Clostridium_perfringens_ATCC_13124	1
MH0408	Citrobacter_freundii_UCI_31	1
MH0408	Roseburia_intestinalis_L1_82	1
MH0408	Peptostreptococcus_anaerobius_DSM_2949	1
MH0408	Porphyromonas_gingivalis_W83	1
MH0408	Clostridium_difficile_NAP07	1
MH0408	Clostridium_butyricum_E4_str_BoNT_E_BL5262	1
MH0408	Citrobacter_freundii_ATCC_8090	1
MH0408	Roseburia_hominis_A2_183	1
MH0408	Clostridium_difficile_NAP08	1
MH0408	Butyrivibrio_fibrisolvens_16_4	1
MH0408	Tannerella_forsythia_ATCC_43037	1
MH0408	Faecalibacterium_prausnitzii_L2_6	1
MH0408	Coprococcus_catus_GD_7	1
MH0408	Clostridium_bolteae_ATCC_BAA_613	1
MH0408	Ruminococcus_obeum_A2_162	1
MH0408	Ruminococcus_torques_L2_14	1
MH0408	Bifidobacterium_adolescentis_ATCC_15703	1
MH0408	Streptococcus_cristatus_ATCC_51100	1
MH0408	Blautia_obeum_ATCC_29174	1
MH0408	Helicobacter_pylori_26695	1
NG5636472	Faecalibacterium_prausnitzii_M21_2	1
NG5636472	Faecalibacterium_prausnitzii_SL3_3	1
NG5636472	Clostridium_sporogenes_ATCC_15579	1
NG5636472	Clostridium_difficile_CD196	1
NG5636472	Eubacterium_cellulosolvens_6	1
NG5636472	Eubacterium_hallii_DSM_3353	1
NG5636472	Anaerostipes_hadrus_DSM_3319	1
NG5636472	Flavonifractor_plautii_ATCC_29863	1
NG5636472	Eubacterium_sulci_ATCC_35585	1
NG5636472	Faecalibacterium_prausnitzii_A2_165	1
NG5636472	Eubacterium_hallii_L2_7	1
NG5636472	Eubacterium_cylindroides_T2_87	1
NG5636472	Clostridium_difficile_R20291	1
NG5636472	Roseburia_intestinalis_L1_82	1
NG5636472	Peptostreptococcus_anaerobius_DSM_2949	1
NG5636472	Clostridium_difficile_NAP07	1
NG5636472	Roseburia_hominis_A2_183	1
NG5636472	Clostridium_difficile_NAP08	1
NG5636472	Butyrivibrio_fibrisolvens_16_4	1
NG5636472	Faecalibacterium_prausnitzii_L2_6	1
NG5636472	Coprococcus_catus_GD_7	1
NG5636472	Clostridium_bolteae_ATCC_BAA_613	1
NG5636472	Streptococcus_constellatus_subsp_pharyngis_SK1060	1
NG5636472	Streptococcus_constellatus_subsp_constellatus_SK53	1
NG5636472	Bifidobacterium_adolescentis_ATCC_15703	1
NG5636472	Ruminococcus_torques_L2_14	1
NG5636472	Ruminococcus_obeum_A2_162	1
NG5636472	Streptococcus_anginosus_1_2_62CV	1
NG5636472	Blautia_obeum_ATCC_29174	1
MH0065	Roseburia_hominis_A2_183	1
MH0065	Eubacterium_hallii_DSM_3353	1
MH0065	Coprococcus_catus_GD_7	1
MH0065	Clostridium_difficile_R20291	1
MH0065	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0065	Clostridium_perfringens_ATCC_13124	1
MH0065	Clostridium_sordellii_ATCC_9714	1
MH0065	Clostridium_difficile_NAP07	1
MH0065	Flavonifractor_plautii_ATCC_29863	1
MH0065	Anaerostipes_hadrus_DSM_3319	1
MH0065	Clostridium_difficile_NAP08	1
MH0065	Butyrivibrio_fibrisolvens_16_4	1
MH0065	Faecalibacterium_prausnitzii_M21_2	1
MH0065	Clostridium_sporogenes_ATCC_15579	1
MH0065	Clostridium_butyricum_DSM_10702	1
MH0065	Faecalibacterium_prausnitzii_A2_165	1
MH0065	Clostridium_difficile_CD196	1
MH0065	Acidaminococcus_fermentans_DSM_20731	1
MH0065	Clostridium_butyricum_E4_str_BoNT_E_BL5262	1
MH0065	Eubacterium_hallii_L2_7	1
MH0065	Faecalibacterium_prausnitzii_SL3_3	1
MH0065	Roseburia_intestinalis_L1_82	1
MH0065	Eubacterium_cylindroides_T2_87	1
MH0065	Eubacterium_cellulosolvens_6	1
MH0065	Peptostreptococcus_anaerobius_DSM_2949	1
MH0065	Faecalibacterium_prausnitzii_L2_6	1
MH0065	Ruminococcus_obeum_A2_162	1
MH0065	Bifidobacterium_adolescentis_ATCC_15703	1
MH0065	Blautia_obeum_ATCC_29174	1
MH0065	Ruminococcus_torques_L2_14	1
MH0065	Clostridium_bolteae_ATCC_BAA_613	1
MH0418	Roseburia_hominis_A2_183	1
MH0418	Eubacterium_hallii_DSM_3353	1
MH0418	Coprococcus_catus_GD_7	1
MH0418	Clostridium_difficile_R20291	1
MH0418	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0418	Clostridium_difficile_NAP07	1
MH0418	Flavonifractor_plautii_ATCC_29863	1
MH0418	Anaerostipes_hadrus_DSM_3319	1
MH0418	Clostridium_difficile_NAP08	1
MH0418	Butyrivibrio_fibrisolvens_16_4	1
MH0418	Faecalibacterium_prausnitzii_M21_2	1
MH0418	Clostridium_sporogenes_ATCC_15579	1
MH0418	Faecalibacterium_prausnitzii_A2_165	1
MH0418	Clostridium_difficile_CD196	1
MH0418	Acidaminococcus_fermentans_DSM_20731	1
MH0418	Porphyromonas_gingivalis_W83	1
MH0418	Eubacterium_hallii_L2_7	1
MH0418	Faecalibacterium_prausnitzii_SL3_3	1
MH0418	Roseburia_intestinalis_L1_82	1
MH0418	Eubacterium_cylindroides_T2_87	1
MH0418	Eubacterium_cellulosolvens_6	1
MH0418	Eubacterium_sulci_ATCC_35585	1
MH0418	Peptostreptococcus_anaerobius_DSM_2949	1
MH0418	Tannerella_forsythia_ATCC_43037	1
MH0418	Faecalibacterium_prausnitzii_L2_6	1
MH0418	Ruminococcus_torques_L2_14	1
MH0418	Ruminococcus_obeum_A2_162	1
MH0418	Clostridium_bolteae_ATCC_BAA_613	1
MH0418	Blautia_obeum_ATCC_29174	1
MH0418	Bifidobacterium_adolescentis_ATCC_15703	1
MH0414	Acidaminococcus_intestini_RyC_MR95	1
MH0414	Acidaminococcus_fermentans_DSM_20731	1
MH0414	Faecalibacterium_prausnitzii_M21_2	1
MH0414	Faecalibacterium_prausnitzii_SL3_3	1
MH0414	Clostridium_sporogenes_ATCC_15579	1
MH0414	Eubacterium_cellulosolvens_6	1
MH0414	Eubacterium_hallii_DSM_3353	1
MH0414	Anaerostipes_hadrus_DSM_3319	1
MH0414	Flavonifractor_plautii_ATCC_29863	1
MH0414	Eubacterium_sulci_ATCC_35585	1
MH0414	Faecalibacterium_prausnitzii_A2_165	1
MH0414	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0414	Eubacterium_hallii_L2_7	1
MH0414	Eubacterium_cylindroides_T2_87	1
MH0414	Roseburia_intestinalis_L1_82	1
MH0414	Roseburia_hominis_A2_183	1
MH0414	Morganella_morganii_subsp_morganii_KT	1
MH0414	Faecalibacterium_prausnitzii_L2_6	1
MH0414	Coprococcus_catus_GD_7	1
MH0414	Ruminococcus_torques_L2_14	1
MH0414	Clostridium_bolteae_ATCC_BAA_613	1
MH0414	Blautia_obeum_ATCC_29174	1
MH0414	Ruminococcus_obeum_A2_162	1
MH0414	Bifidobacterium_adolescentis_ATCC_15703	1
MH0302	Acidaminococcus_fermentans_DSM_20731	1
MH0302	Shigella_dysenteriae_Sd197	1
MH0302	Shigella_sonnei_Ss046	1
MH0302	Faecalibacterium_prausnitzii_M21_2	1
MH0302	Faecalibacterium_prausnitzii_SL3_3	1
MH0302	Clostridium_sporogenes_ATCC_15579	1
MH0302	Clostridium_difficile_CD196	1
MH0302	Citrobacter_koseri_ATCC_BAA_895	1
MH0302	Eubacterium_cellulosolvens_6	1
MH0302	Eubacterium_hallii_DSM_3353	1
MH0302	Clostridium_sordellii_ATCC_9714	1
MH0302	Anaerostipes_hadrus_DSM_3319	1
MH0302	Porphyromonas_asaccharolytica_DSM_20707	1
MH0302	Flavonifractor_plautii_ATCC_29863	1
MH0302	Faecalibacterium_prausnitzii_A2_165	1
MH0302	Escherichia_albertii_KF1	1
MH0302	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0302	Escherichia_coli_O157_H7_str_Sakai	1
MH0302	Eubacterium_hallii_L2_7	1
MH0302	Eubacterium_cylindroides_T2_87	1
MH0302	Clostridium_difficile_R20291	1
MH0302	Clostridium_perfringens_ATCC_13124	1
MH0302	Escherichia_albertii_TW07627	1
MH0302	Escherichia_coli_UTI89_UPEC	1
MH0302	Roseburia_intestinalis_L1_82	1
MH0302	Peptostreptococcus_anaerobius_DSM_2949	1
MH0302	Clostridium_difficile_NAP07	1
MH0302	Roseburia_hominis_A2_183	1
MH0302	Clostridium_difficile_NAP08	1
MH0302	Butyrivibrio_fibrisolvens_16_4	1
MH0302	Escherichia_fergusonii_ATCC_35469	1
MH0302	Faecalibacterium_prausnitzii_L2_6	1
MH0302	Coprococcus_catus_GD_7	1
MH0302	Clostridium_bolteae_ATCC_BAA_613	1
MH0302	Streptococcus_anginosus_1_2_62CV	1
MH0302	Blautia_obeum_ATCC_29174	1
MH0302	Ruminococcus_obeum_A2_162	1
MH0302	Ruminococcus_torques_L2_14	1
MH0302	Escherichia_coli_str_K_12_substr_MG1655	1
MH0109	Roseburia_hominis_A2_183	1
MH0109	Eubacterium_hallii_DSM_3353	1
MH0109	Coprococcus_catus_GD_7	1
MH0109	Flavonifractor_plautii_ATCC_29863	1
MH0109	Anaerostipes_hadrus_DSM_3319	1
MH0109	Faecalibacterium_prausnitzii_M21_2	1
MH0109	Clostridium_sporogenes_ATCC_15579	1
MH0109	Faecalibacterium_prausnitzii_A2_165	1
MH0109	Eubacterium_hallii_L2_7	1
MH0109	Faecalibacterium_prausnitzii_SL3_3	1
MH0109	Roseburia_intestinalis_L1_82	1
MH0109	Eubacterium_cylindroides_T2_87	1
MH0109	Faecalibacterium_prausnitzii_L2_6	1
MH0109	Blautia_obeum_ATCC_29174	1
MH0109	Ruminococcus_obeum_A2_162	1
MH0109	Bifidobacterium_adolescentis_ATCC_15703	1
